driver_id,model,ac_kW,annual_km,annual_kWh,sessions,location,plugin_hour,window_h,has_solar,pv_kwp,cost_fix,cost_unc,cost_po,cost_sm,cost_sm_ext,peak_kwh_unc,peak_kwh_sm,peak_kwh_sm_ext,sc_kwh_total,solar_value_total,ere_revenue_ext,ere_revenue_grid_only,value_baseline_smart,value_extended
469,Volkswagen ID.4,11.0,9986.426927079938,1421.0685517234751,40,workplace,0,9,True,5.52620029395919,492.74007391281384,357.9816072460935,347.8491426435134,353.0761358318389,349.29705015645055,0.0,0.0,0.0,18.34148114481072,4.56702880505787,127.88891480716036,116.30412126378413,255.96805934475907,275.8989673685815
470,Tesla Model 3,11.0,5000.0,585.0,40,public,13,5,True,6.191617956479533,202.8423913043479,125.32910091086958,124.79211415597825,128.56232244565217,63.10430775685871,0.0,0.5434782608695652,29.211956521739133,319.8238607581238,79.63614132877284,77.6982313904386,47.87799354000001,122.15806239869573,297.0724562667006
471,Kia EV3,11.0,8218.37474136977,1100.4403778694123,40,private,17,15,True,4.814911210331886,381.5657397177637,359.4029200941856,261.3374615471557,263.6903476011417,256.16804956023617,1196.1308455102305,0.0,48.91654051620869,38.34337490894055,9.547500352326196,100.97059179302198,90.06303812442204,207.93843024104402,235.9157823028757
472,Tesla Model Y,11.0,13404.641026572936,2209.08484117922,50,public,20,4,False,0.0,694.7819999999998,567.5616392599998,566.862816344,567.2068996459132,567.2068996459132,1100.0,1086.9565217391282,1086.9565217391282,0.0,0.0,178.253452872,180.79752094921477,308.37262130330146,305.8285532260867
473,Tesla Model Y,11.0,9494.469059861744,1564.6885010652154,40,private,21,14,True,5.7486467536062404,542.538730260656,423.14163575428404,367.1681806120056,379.5734639826245,360.62819749462477,440.0,1.757839702859111,1.4861005724243286,89.7447841268905,22.346451247595727,146.39339239136814,128.05836913865417,291.0236354166857,350.65037640499514
474,Volvo EX30,11.0,11739.695774068483,1578.989081612211,41,public,20,3,False,0.0,427.29093000000034,354.9510919790001,354.6640751390001,354.7982090050871,354.7982090050871,902.0,891.3043478260855,891.3043478260855,0.0,0.0,109.62587351628005,129.22876760540169,201.72148860031496,182.11859451119332
475,Volvo EX30,11.0,7904.398908354189,1063.1416531736384,40,private,10,13,False,0.0,368.63281235042456,246.2901430427472,230.52870533796343,241.05838256694017,241.05838256694017,0.0,157.5076985420456,157.5076985420456,0.0,0.0,94.57653140608022,87.01040889359383,214.5848386770782,222.1509611895646
476,Kia EV3,11.0,14100.765006366717,1888.0924343525037,40,private,17,12,True,3.043226662779992,654.6755288678788,568.099774492734,473.7548231225476,480.94846398444747,476.484555589581,2052.2743851657647,56.598693184036264,93.28347579273179,21.362457786791456,5.319251988911073,169.67746678951016,154.52662799120012,328.2536928746315,353.187692056719
477,Volkswagen ID.3,11.0,10634.579424480258,1444.1758858444189,42,private,19,15,False,0.0,500.75229085257536,436.87383522732944,345.0713760774554,353.3226046177091,353.3226046177091,1386.0,4.619565217391305,4.619565217391305,0.0,0.0,128.47313960067416,118.1952884326203,265.6249746674866,275.9028258355404
478,Volkswagen ID.3,11.0,11585.188468298942,1573.2685939949963,46,private,16,12,False,0.0,545.5137842221776,477.1854639312866,382.7369910055225,393.53765298129963,393.53765298129963,1204.0745586902135,31.091819045013906,31.091819045013906,0.0,0.0,139.95716012630496,128.76058731620057,280.7367185570786,291.93329136718296
479,Tesla Model 3,11.0,16043.45774422089,1877.0845560738442,53,public,18,3,False,0.0,552.3516900000006,518.6814628599999,517.9819531480001,518.3021681056523,518.3021681056523,1731.5100000000011,1731.5099999999964,1731.5099999999964,0.0,0.0,141.7114950332401,153.62571324741418,187.67523514176253,175.76101692758846
480,Tesla Model 3,11.0,14271.003820290794,1669.7074469740228,47,public,11,4,True,6.27981254406841,578.9529082442542,394.6004787215494,393.28665881122055,394.55225200778483,299.6435069124238,0.0,0.0,0.0,423.5016823155616,105.4519188965749,182.51049473554207,136.6534057434396,321.05406197990897,567.2718149639473
481,Volvo EX30,11.0,10278.621289381343,1382.4745634217904,40,private,16,13,False,0.0,479.35802796907694,414.1760195634768,339.52148714110115,347.2316232284339,347.2316232284339,1062.6897428497714,6.521739130434783,6.521739130434783,0.0,0.0,122.98422188168482,113.14548413115011,245.27188887179318,255.11062662232789
482,Volkswagen ID.3,11.0,9650.847795133914,1310.5851305791855,40,private,20,13,False,0.0,454.4311485377829,384.8079099516871,320.31778015913244,326.8158489616761,326.8158489616761,880.0,2.989130434782609,2.989130434782609,0.0,0.0,116.58897513097422,107.26185712049626,234.87715669660304,244.20427470708103
483,Tesla Model 3,11.0,10237.056424772225,1197.7356016983501,40,private,15,13,False,0.0,415.3018010236672,304.4949212730282,271.01399332063767,284.59341654122113,284.59341654122113,421.8865235851628,7.7573696575190265,7.7573696575190265,0.0,0.0,106.54993942909998,98.02594427477203,228.73432875721812,237.25832391154609
484,Tesla Model Y,11.0,12066.677164163613,1988.5883966541637,45,private,22,13,False,0.0,689.5214114485632,533.7605658100479,475.2651888738625,488.4078233801128,488.4078233801128,0.0,0.0,0.0,0.0,0.0,176.90379488801003,162.75149129696928,363.86507936541966,378.01738295646044
485,Tesla Model 3,11.0,10719.559145990592,1254.1884200808993,40,private,16,15,True,5.791497717318185,434.8762021802252,377.2900898232996,309.63743847464497,319.1765945730076,298.65718917527647,923.2482826966303,3.2608695652173916,66.76670438299959,91.89668916220104,22.882275601388066,118.94409612633267,102.64619670867712,218.34580431589472,278.0453847326695
486,Kia EV3,11.0,10084.415322442397,1350.3032116750371,40,public,1,5,False,0.0,468.20296143949673,334.00958766877335,331.7354747718326,334.5916626399915,334.5916626399915,0.0,0.0,0.0,0.0,0.0,120.12227507547128,110.51249306943366,244.1237918689389,253.7335738749765
487,Volvo EX30,11.0,14163.126939052803,1904.940573302602,50,public,11,6,False,0.0,660.5174379168808,423.49030407292975,420.5989297693366,428.1480879883999,428.1480879883999,0.0,0.0,0.0,0.0,0.0,169.46252780131144,155.90552557720665,388.27487550568753,401.8318777297924
488,Volkswagen ID.3,11.0,10699.880337006538,1453.0437497654877,42,private,12,15,True,4.070137910661812,503.8271262773808,331.4060779472483,315.03470321402943,333.8118285271314,267.14815705105894,0.0,50.084433193398716,75.06599364316003,312.40832887748786,77.78967389049448,154.32406488917968,118.9210585719819,288.9363563222313,468.792708005996
489,Volkswagen ID.4,11.0,15986.100113751729,2274.822046186871,50,private,18,14,False,0.0,788.7698181887077,693.5672644402689,555.014019536166,562.0818766650474,562.0818766650474,2200.0,19.53813746321948,19.53813746321948,0.0,0.0,202.36699225563848,186.17763287518738,412.86557439884774,429.05493377929884
490,Skoda Enyaq,11.0,11148.72621461726,1577.5447593683423,40,workplace,8,9,False,0.0,546.9964980853274,384.9608535999719,346.63754343119564,360.538539302788,360.538539302788,0.0,0.0,0.0,0.0,0.0,140.33756558546693,129.11056033862968,315.56851912116906,326.79552436800634
491,Hyundai Kona Electric,11.0,14859.847283352154,1850.0509867773428,49,private,19,12,False,0.0,641.4850704151869,542.6979911389271,449.0168633631715,454.511378116471,454.511378116471,1617.0,0.0,0.0,0.0,0.0,164.5795785834194,151.41321229674574,338.3869045954616,351.5532708821353
492,Hyundai Kona Electric,11.0,11732.529535736272,1460.6999271991656,40,private,21,15,True,5.590878960639683,506.48182258318906,408.4224862858636,348.18195662422687,365.93308778762344,334.8964272313668,440.0,1.9211936738903725,1.9211936738903725,139.95405197223783,34.848558941087234,141.17051436402195,119.54766098858143,260.09639578414703,347.6044686569315
493,Tesla Model 3,11.0,13058.88365541629,1527.8893876837058,43,private,17,13,True,4.835546827443961,529.7790376859803,489.9555767898369,374.68067974394177,379.7305923618716,371.598624715386,1660.7493344388097,1.358695652173913,57.847108961354195,37.635987948850534,9.371360999263784,138.93948649722702,125.04662945872656,275.09507478283524,306.49126046708506
494,Renault Megane E-Tech,22.0,9363.101797176183,1248.1014695635852,40,private,11,14,False,0.0,432.76561825085145,293.9886745057702,271.9563474299061,277.02414251334477,277.0241425133448,0.0,31.31537712647666,31.31537712647666,0.0,0.0,111.03046097552921,102.14802409748692,257.8894998349936,266.7719367130358
495,Volkswagen ID.4,11.0,9080.267302533568,1292.1220371505267,40,private,17,12,False,0.0,448.02927157719313,430.8316329998083,322.14595868239667,325.6226356441857,325.6226356441857,1404.480475163616,1.358695652173913,1.358695652173913,0.0,0.0,114.94650789220469,105.75078726082833,228.15742319383574,237.3531438252121
496,Kia EV3,11.0,11956.756041482822,1601.00963395455,40,public,19,3,False,0.0,416.8692000000003,370.20189628400004,369.69396671900006,369.9179308535653,369.9179308535653,1306.8000000000002,1306.7999999999984,1306.7999999999984,0.0,0.0,106.95207172320004,131.0309895930833,177.98225873951833,153.9033408696351
497,Volkswagen ID.3,11.0,13114.93160099904,1781.0077114156695,52,private,18,15,False,0.0,617.545065153911,541.9203695451645,421.3542092458128,428.15084384056763,428.15084384056763,1935.8779471909472,4.891465539625196,4.891465539625196,0.0,0.0,158.43752452963503,145.7625225672643,335.1567438806077,347.83174584297836
498,Tesla Model 3,11.0,11038.161739381014,1291.4649235075785,40,private,8,13,False,0.0,447.8014245640407,325.0511065098278,272.94909671320806,286.12458314415665,286.12458314415665,0.0,121.04333615550912,121.04333615550912,0.0,0.0,114.8880514025129,105.69700729031189,267.37384871019594,276.5648928223969
499,Volkswagen ID.4,11.0,8132.798596166704,1157.297240234522,40,private,18,12,False,0.0,401.2802387334916,365.22473667473025,294.617923978325,297.14491605320666,297.1449160532067,1257.9317828636104,2.643946745503313,2.643946745503313,0.0,0.0,102.9525637157344,94.7163586184757,198.85168129876064,207.08788639601931
500,Skoda Enyaq,11.0,7971.034177826374,1127.901336162432,40,public,16,5,True,6.939694644562123,391.0875285171913,343.65664337015664,325.2011073144087,333.45730255820155,304.12657015053617,785.9797132200353,939.4357992540238,940.1503642407819,108.55400881564319,27.029948195095162,109.04594724397968,92.31051775477316,149.9407437137629,223.03685380572998
501,Audi Q4 e-tron,11.0,7824.571279212132,1165.0786634746864,40,private,17,12,True,6.856306581344342,403.97836266133186,369.7965126271924,299.70686200764555,302.77491218031093,291.44045279509464,1266.3898516029196,3.942354985725177,72.58427414797845,49.19157986949434,12.248703387504086,107.59104575998937,95.35321149304767,196.5566619740686,232.37765901373066
502,Ford Mustang Mach-E,11.0,7078.907572662755,1073.8702787729399,40,private,9,13,True,6.594548614050449,372.35284666148647,257.9494521321339,219.39628600639068,230.2071783302205,105.55998873619984,0.0,211.5005889303706,203.9441883968661,610.4444472733576,152.00066737106602,144.5020652314378,87.8884688374168,230.03413716868278,563.2955905277904
503,Volkswagen ID.4,11.0,11189.772937189122,1592.304688962012,40,private,23,14,False,0.0,552.1143432379151,413.7104419731551,353.61882367995776,372.83349945769584,372.83349945769584,0.0,0.0,0.0,0.0,0.0,141.65060128546054,130.31855318262382,309.5993969628431,320.93144506567984
504,Volkswagen ID.4,11.0,13413.846188540576,1908.790312629324,42,private,12,14,True,5.047146842484837,661.8522931834291,408.5157696546044,395.1270261610628,420.4007451865414,350.1580456382855,0.0,137.8577251820547,164.04486125575977,370.3716343772408,92.22253695993294,199.5169800212503,156.22059873039552,397.6721467272832,603.4337645263267
505,BMW iX1,11.0,10920.619426634668,1520.1502241875457,40,private,13,13,True,2.860853318414621,527.0955668650297,359.62595551902615,346.48968320116063,365.43681393215763,334.1652919602585,0.0,128.82475872113395,147.64007358528409,149.88116700474944,37.32041058418261,147.2555558016405,124.41323523671946,286.0719881695915,377.5062412905943
506,Tesla Model 3,11.0,5999.691681430103,701.9639267273219,40,public,8,4,False,0.0,243.39836155001683,181.34833193487577,166.4633818042781,171.69102335965258,171.69102335965258,0.0,0.0,0.0,0.0,0.0,62.4463477316309,57.450639913100446,129.1579781034647,134.15368592199516
507,Peugeot e-208,11.0,10532.234591867338,1310.2099832282968,43,private,18,15,True,5.826882611971636,454.30107027155117,425.60013558230065,324.0948123139012,329.1046134538716,320.8821452145331,1424.1412861177148,2.4456521739130435,36.39130053222116,39.81000162475848,9.91269040456486,119.74924319263859,107.23115403939815,232.42761085707772,263.08085865422146
508,Kia EV3,11.0,10593.47019737459,1418.4656594284577,40,private,17,12,True,4.604285793527839,491.83754930182414,449.62250353043135,353.5818143168281,357.6197323020722,350.4922491803025,1541.8104993787592,6.710090186329216,58.36209987575158,33.444018959886925,8.327560721011848,128.8689197917034,116.09109346808128,250.30891046783324,278.5417806342369
509,Tesla Model Y,11.0,15540.237262993713,2561.031100941364,57,private,15,12,False,0.0,888.009696956843,726.0511759003707,630.201420369426,650.3056625505795,650.3056625505795,1529.729457544961,208.3446017903492,208.3446017903492,0.0,0.0,227.82800168452215,209.60176154976025,447.30579595602364,465.5320360907856
510,Tesla Model Y,11.0,7758.867970706172,1278.6614415723773,40,public,15,3,True,2.548279495958491,416.8692000000003,343.929246023,343.92123207200007,344.1968747015653,327.8940995031648,426.80000000000047,434.8439130434785,434.8439130434785,63.25664054724043,15.750903496262868,112.02665074868543,104.64913545205022,177.32146075048522,216.75265474178383
511,Peugeot e-208,11.0,10094.416050307762,1255.7453566582856,41,public,18,6,False,0.0,435.41605301520974,399.3431535322167,341.11266537368334,345.2613436751317,345.2613436751317,1364.9406050633527,533.6331708149672,533.6331708149672,0.0,0.0,111.71045721659303,102.77362063926566,192.92832997934372,201.86516655667108
512,Tesla Model Y,11.0,14685.817370392595,2420.2227026406995,54,workplace,9,8,False,0.0,839.1859153721564,602.4472251836669,575.6115765458152,590.7396589973961,590.7396589973961,0.0,0.0,0.0,0.0,0.0,215.30175942473554,198.0776186707569,446.52387504551723,463.7480157994959
513,Volvo EX30,11.0,11935.45256754894,1605.3183703353322,42,private,21,12,True,4.16162647934554,556.626695801055,447.86115053747756,404.6669929044908,412.1522217376977,409.3134528056775,462.0,2.4456521739130435,2.415071696048968,13.61029679438371,3.3889639018015445,143.90013791108726,131.38362831548443,275.85810237884175,294.6023448082663
514,Tesla Model 3,11.0,12183.65563100097,1425.4877088271135,40,workplace,9,7,False,0.0,494.27236860418367,348.8326553594889,322.9343578974571,331.65188525433547,331.65188525433547,0.0,0.0,0.0,0.0,0.0,126.81064904231506,116.66579711892985,279.28628046877805,289.43113239216325
515,Tesla Model Y,11.0,11200.939917082293,1845.9148983351618,41,workplace,8,7,False,0.0,640.0509267053443,440.3671044087424,393.0213255734563,405.0407721051303,405.0407721051303,0.0,0.0,0.0,0.0,0.0,164.2116342955791,151.07470355193274,386.0848581521467,399.2217888957931
516,Tesla Model 3,11.0,11672.57634965941,1365.691432910151,40,private,22,15,False,0.0,473.538659889498,354.38703610598924,295.64879674015776,312.2388116365595,312.2388116365595,0.0,0.0,0.0,0.0,0.0,121.49120327481528,111.77190701283003,273.0717552657685,282.7910515277538
517,Skoda Enyaq,11.0,12652.964871309994,1790.3945292903643,40,private,20,13,False,0.0,620.7998422213327,501.7419468076951,437.9563273546563,446.47253211919485,446.47253211919485,880.0,20.119416556803376,20.119416556803376,0.0,0.0,159.2725709911101,146.53076531182123,320.8580754139591,333.599881093248
518,Tesla Model Y,11.0,9177.224961624841,1512.4066736757738,40,public,13,3,False,0.0,416.8692000000003,254.849992001,254.83733019800002,255.04299037321744,255.04299037321744,0.0,0.0,0.0,0.0,0.0,106.95207172320004,123.77948196940446,285.60569159618734,268.77828134998293
519,BMW iX1,11.0,12872.948287808958,1791.9144016630069,46,private,20,12,False,0.0,621.3268414461945,493.36525232235556,415.92187541511714,421.5269187223396,421.5269187223396,1012.0,2.396370549692977,2.396370549692977,0.0,0.0,159.4077780510116,146.65515580693065,346.4550785307856,359.20770077486657
520,Peugeot e-208,11.0,7943.123393020669,988.1245500917712,40,workplace,11,8,False,0.0,342.62144726008125,235.19630797279027,231.2196698888723,237.2512517148197,237.25125171481963,0.0,22.180682070204952,22.180682070204952,0.0,0.0,87.90304872911415,80.87080483078502,186.2410003760466,193.27324427437577
521,Tesla Model 3,11.0,11669.125860501068,1365.287725678625,40,private,17,14,True,2.8218936296222186,473.3986787950882,413.6800979496401,337.37193995999706,342.4205134526422,338.04061296902995,1484.0083974767663,4.619565217391305,45.42439376653195,21.382635307148846,5.3242761914800605,123.17064908306367,111.73886651330345,242.71703185574944,263.85299110060197
522,Tesla Model Y,11.0,11341.442709597057,1869.069758541595,42,private,20,15,False,0.0,648.0796227986614,519.828852011803,434.3127173142617,448.41464954019665,448.41464954019665,924.0,5.708327084409812,5.708327084409812,0.0,0.0,166.27147867941991,152.96976038506645,352.63473364353115,365.9364519378846
523,Volkswagen ID.3,11.0,9600.318136859283,1303.7232029854906,40,private,19,12,False,0.0,452.0518497308382,396.2832221635255,315.69546275765197,318.76939313807435,318.76939313807435,1320.0,3.090304428953548,3.090304428953548,0.0,0.0,115.97854160254082,106.70025827433751,239.98271486710138,249.2609981953047
524,Tesla Model Y,11.0,10900.319247036834,1796.3726119116702,40,workplace,9,7,False,0.0,622.8726773911117,421.9242426774117,406.22485832952935,414.5000501335062,414.5000501335062,0.0,0.0,0.0,0.0,0.0,159.8043781280935,147.02002787784596,355.39265513545143,368.177005385699
525,Tesla Model 3,11.0,9586.637065662439,1121.6365366825053,40,public,17,3,True,4.960884724408904,388.9152773931732,352.5182389259735,351.21938306197507,351.91937351647806,341.35551105700023,1219.1701485679405,1219.1701485679403,1219.1701485679403,37.44111047309961,9.322836507801805,102.78380958818241,91.79778950002218,128.79369337671733,159.6664124321572
526,MG4 Electric,11.0,8602.97409417278,1223.3429161913693,40,private,17,13,True,2.77222321742693,424.1808589837462,391.87699272229753,300.7520912653714,304.19022889138193,300.1943127422886,1329.7205610775748,2.173913043478261,36.51247691593902,20.0218150184937,4.985431939604932,110.4341444434687,100.12171664720539,220.11234673956966,239.4061226245312
527,Cupra Born,11.0,10175.583715866118,1402.195436046351,41,private,0,14,False,0.0,486.19602619433226,354.6440843284891,295.8643843635077,315.2905934978487,315.2905934978487,0.0,0.0,0.0,0.0,0.0,124.73858050695766,114.75949406640119,285.66492676288476,295.6440132034412
528,Renault Megane E-Tech,22.0,8532.264888536061,1137.350909641857,40,private,22,14,False,0.0,394.3640654084265,306.5244122105886,244.3049593742166,250.84676478715016,250.84676478715016,0.0,0.0,0.0,0.0,0.0,101.178148466269,93.08389658896746,236.60119721024378,244.6954490875453
529,Tesla Model 3,11.0,11656.926446364214,1363.860394224613,40,private,18,12,False,0.0,472.903767127882,447.32268343870203,351.6172265301356,355.39079240218155,355.39079240218155,1482.4569502441439,1.1918585387123082,1.1918585387123082,0.0,0.0,121.32831502071319,111.62204981905622,229.13502454475667,238.84128974641368
530,Hyundai Kona Electric,11.0,8431.312767806325,1049.6984395918873,40,public,17,5,True,6.429443475721,363.97152416283916,321.4992132118852,295.8705602360875,303.31823118102966,291.0825040111459,1140.976564773791,1140.9765647737902,1140.97656477379,44.80547507349775,11.156563293300941,96.97501830781171,85.91017967474953,146.56347265655904,181.0206017528059
531,Skoda Enyaq,11.0,12509.229680350403,1770.055999769582,40,private,18,14,True,3.126239020897535,613.7476781809751,547.7100356462396,440.94075201476045,446.1995177540527,444.0977592245412,1760.0,7.608695652173914,27.750869427467435,11.542058561593505,2.8739725818367834,158.38919382704415,144.866204653686,312.4143650806084,330.91308536531477
532,Tesla Model 3,11.0,8362.560841235883,978.4196184245983,40,private,18,12,False,0.0,339.2563676928769,324.48679267146906,247.10692804460052,249.01794855608568,249.01794855608568,1063.4995852441273,0.0,0.0,0.0,0.0,87.03970302924961,80.07652678690974,170.31494592370095,177.27812216604082
533,Hyundai Kona Electric,11.0,9709.814134877595,1208.8718597922605,40,private,16,14,True,4.354760692284085,419.1631774714466,344.28260410066764,284.0009019416609,291.2647207431956,276.4705617075956,873.9911519481085,4.619565217391305,54.313005378331574,69.83286150772591,17.38838251542375,113.14275231050144,98.9373659723447,226.8358227005957,273.22375058977616
534,Tesla Model Y,11.0,9582.118536008758,1579.1331347342434,40,public,22,4,False,0.0,547.5472499785039,405.2619570064068,404.3979956261906,404.66537480833864,404.66537480833864,0.0,0.0,0.0,0.0,0.0,140.47886663620602,129.24055730530952,272.12243247547485,283.3607418063713
535,Volvo EX30,11.0,13852.071336235897,1863.103594723728,49,private,18,12,True,6.9882398359185025,646.010920344423,574.1909013983741,459.21734946530836,464.6783308640667,459.06059543619455,2025.1126029605725,10.326086956521742,50.86172873576886,26.863730581868687,6.689068914885301,167.89579606940598,152.48147328638197,333.81406276673823,361.5351898925197
536,Volkswagen ID.4,11.0,11673.334980900336,1661.115567782118,40,workplace,13,8,True,2.5722265948556506,575.9737675244515,418.6430983335669,410.1010681205956,420.66263378739814,386.9810810831685,45.56039976317151,543.2985547115602,546.4998855396809,144.30621509316308,35.93224755819759,159.348525617623,135.9502229460952,291.2613566831486,384.27345961710364
537,Tesla Model Y,11.0,10486.302972427777,1728.1427298560977,40,private,18,15,True,6.2598251780079535,599.214707417495,515.4440578666873,412.39366752279767,418.88556370819805,410.21884071486176,1760.0,1.358695652173913,40.186314650450626,43.32165686991151,10.787092560607968,157.21003637184137,141.4359084722192,321.7650521815161,356.99299563508254
538,Tesla Model Y,11.0,12042.195575942695,1984.5538309153562,44,private,16,14,False,0.0,688.1224696326072,583.5064910249175,483.82890372797,495.32552390113506,495.32552390113506,1673.1237292558221,25.112495823007812,25.112495823007812,0.0,0.0,176.54488200733502,162.4212914467482,355.2182371782204,369.3418277388072
539,Peugeot e-208,11.0,6335.248759347983,788.1049456628891,40,workplace,7,7,False,0.0,273.26682355050167,232.25665137670424,182.1561197837847,191.31618974924604,191.31618974924604,0.0,0.0,0.0,0.0,0.0,70.1094082075248,64.50065555092284,146.4512893521785,152.06004200878044
540,Cupra Born,11.0,10855.537438686413,1495.8930590509876,43,private,17,15,False,0.0,518.6846585187666,478.570912822569,372.07709507654994,377.91029214806713,377.91029214806713,1625.97071635977,10.054347826086959,10.054347826086959,0.0,0.0,133.07387257111498,122.42796276542572,263.2023291361252,273.84823894181443
541,Volkswagen ID.4,11.0,15324.55604939243,2180.6843258285426,48,workplace,8,8,False,0.0,756.1285868905493,535.1957910326034,485.7898464418429,502.4907043538482,502.4907043538482,0.0,0.0,0.0,0.0,0.0,193.9925493585996,178.47314540991152,432.11102794661264,447.6304318953007
542,Peugeot e-208,11.0,11239.838849021853,1398.2359528183183,46,private,19,13,True,3.462338524032819,484.8231184228739,441.4860746044768,353.0674125462278,356.4298259687455,355.3355366489292,1518.0,4.7787323444782235,18.15620808352071,7.878002142753859,1.9616225335457107,125.01833661421838,114.43543917338667,242.82873162751508,256.4675409217088
543,Cupra Born,11.0,11098.729840480844,1529.4049720182602,44,workplace,16,7,False,0.0,530.3045500802442,471.2872002871064,423.43248685754565,433.7990718159308,433.7990718159308,1178.3967087155006,975.3817858745275,975.3817858745275,0.0,0.0,136.0550750099112,125.17066900911823,221.67614727343164,232.56055327422462
544,Tesla Model Y,11.0,12150.401151416409,2002.3861097534243,45,public,12,6,True,4.491395793551651,694.3056184905895,464.37291586586036,464.27056676253335,469.29010843161535,390.300513884194,0.0,106.763217567335,111.11654559857054,361.65343323185556,90.05170487473202,207.1438215128904,163.88073372198326,388.89624378095743,601.200630994018
545,Kia EV3,11.0,12911.375482858417,1728.833177154742,40,workplace,9,9,True,6.629210894387253,599.4541125134375,385.79970917470433,369.18572671416206,379.3018955673815,256.1648829493497,0.0,19.261771118335385,42.08785807485713,608.4985299062948,151.51613394666745,202.6111202684644,141.4924165599187,361.6446335059747,697.4164837792196
546,Tesla Model 3,11.0,6575.547942571207,769.3391092808312,40,private,19,12,False,0.0,266.75997376150565,234.43875474408858,183.23975918494529,184.62623689213316,184.62623689213316,836.2381622617736,0.0,0.0,0.0,0.0,68.44000911225756,62.96480838327692,145.0985452526494,150.57374598163005
547,Tesla Model Y,11.0,7265.705004877651,1197.388184803837,40,workplace,8,8,True,4.571596665573416,415.18133799176496,309.3309882302458,261.62459206534106,272.26092090569705,192.47310922694334,0.0,0.0,0.0,373.33013524760173,92.95920367665283,136.468351884838,97.99751072976144,240.91792781582936,452.13578432631243
548,Renault Megane E-Tech,22.0,11410.537927478661,1521.0247057329054,43,public,21,6,False,0.0,527.3987838356489,418.05275540074035,375.29476633536507,377.32650041677425,377.32650041677425,946.0,9.100725625199836,9.100725625199836,0.0,0.0,135.30957085704287,124.48480518847943,274.5570886073541,285.3818542759176
549,Kia EV3,11.0,9384.420329444454,1256.5738821126124,40,private,17,14,False,0.0,435.7033352107867,397.37227543274713,299.2553204766627,303.20706856352433,303.20706856352433,1365.8411762093604,2.717391304347826,2.717391304347826,0.0,0.0,111.78416241233808,102.8414294193511,235.33769606661346,244.28042905960044
550,Kia EV3,11.0,13823.335324261612,1850.94459991863,40,private,8,12,False,0.0,641.794921058742,487.84935806319476,450.9899399650999,466.73564892716024,466.73564892716024,0.0,145.94958151952804,145.94958151952804,0.0,0.0,164.65907394612054,151.4863480304309,326.5456201620127,339.71834607770234
551,Tesla Model Y,11.0,10259.76808615136,1690.809780597744,40,public,9,6,False,0.0,586.2699130550873,390.6892018812191,367.5407022049545,374.95753995616957,374.95753995616957,0.0,0.0,0.0,0.0,0.0,150.41356327169754,138.38047820996175,349.6928513088794,361.7259363706153
552,Tesla Model Y,11.0,6713.377688788272,1106.3646431123072,40,private,22,13,False,0.0,383.61991429655006,302.18392848284645,259.7058936611353,271.85579510708754,271.85579510708754,0.0,0.0,0.0,0.0,0.0,98.42162622782512,90.54789612959908,202.3120153190616,210.18574541728765
553,Audi Q4 e-tron,11.0,8173.049522111646,1216.967073842424,40,workplace,8,8,True,6.06095275925596,421.9701049518837,300.9583299565389,247.98593329328645,258.6113578931728,171.1502882556264,0.0,0.0,0.0,441.7094986223984,109.98566515697719,143.69561420924833,99.59990034157316,262.95864740028406,504.50109606248276
554,Tesla Model Y,11.0,5000.0,824.0,40,public,18,4,True,6.303666809324348,285.7130434782608,266.40061484347825,236.1275811782608,240.99759194021735,234.9991802585755,895.652173913044,895.6521739130434,895.6521739130434,20.634079712469042,5.137885848404791,74.95792238044899,67.43840457600001,112.15385611404344,130.80967144853904
555,Volvo EX30,11.0,10437.265073350422,1403.8121523656314,40,private,11,15,True,4.414539161855355,486.75660500503926,308.6228343672269,295.34193612530777,312.67692123638193,241.45550121711258,0.0,78.02816459502432,88.86019564343088,350.24444331360803,87.2108663850884,152.97973910432796,114.89181053390634,288.97149430256366,485.49170927734303
556,Volvo EX30,11.0,10537.438761291,1417.2855133936393,40,private,13,14,False,0.0,491.4283464919252,321.5036311558575,304.94094507023726,326.612255742235,326.612255742235,0.0,35.920014678829304,35.920014678829304,0.0,0.0,126.08098598029771,115.99450710187395,280.8105978515641,290.89707672998793
557,Kia EV3,11.0,10020.426665577645,1341.7351305208465,40,private,21,14,False,0.0,465.2320724305975,363.6266545271374,310.686622842488,323.566942700069,323.56694270006903,440.0,1.9493241989360448,1.9493241989360448,0.0,0.0,119.3600630090453,109.81125796832164,251.47638769885015,261.02519273957375
558,Volkswagen ID.3,11.0,13312.745095475128,1807.8707839655224,52,private,10,15,True,5.809740892820876,626.8595435706542,407.80442678117294,388.14663926025685,412.43428082007864,261.79370990354556,0.0,141.64889498039483,147.810466868732,724.2353393740892,180.3345995041483,218.92691200210382,147.9610695997539,362.38633235032944,764.3273451733608
559,Kia EV3,11.0,13574.758441971559,1817.6601553799917,40,public,1,6,False,0.0,630.25390170241,471.57283069584844,469.18149100082735,472.4254389529569,472.4254389529569,0.0,0.0,0.0,0.0,0.0,161.6981069810455,148.7622584225618,306.5907211720149,319.5265697304986
560,Tesla Model Y,11.0,10576.849352850117,1743.0647733496994,40,private,18,15,False,0.0,604.3887638027762,541.3187390437935,443.01701114102497,450.4502755080183,450.4502755080183,1760.0,7.608695652173914,7.608695652173914,0.0,0.0,155.06214039063266,142.65716915938205,296.59565745414,309.00062868539055
