car,kwh,is_dc,stored_kwh,self_cons_value,arbitrage_value,backup,gross,capex_yr,net_vs_nothing,net_adv_vs_battery
VW ID.7 (77 kWh),77.0,True,2686.0214752888614,886.3870868453243,690.1097751887113,16.70394065589725,1593.2008026899327,896.8089162588436,696.3918864310891,746.3918864310891
Renault 5 E-Tech,52.0,False,1440.1671949616184,475.2551743373341,219.3324734696141,23.669255025703386,718.2569028326516,459.5,258.7569028326516,308.7569028326516
Renault 5 E-Tech,52.0,False,2235.5833685631405,737.7425116258364,0.0,15.10606217489438,752.8485738007308,495.2347148245357,257.61385897619516,307.61385897619516
Renault 5 E-Tech,52.0,False,2009.9664398645232,663.2889251552926,368.125784290025,35.19394196681995,1066.6086514121375,670.7107477249875,395.89790368715,445.89790368715
Kia EV9,99.8,True,2233.0396734220235,736.9030922292678,0.0,68.86080161909837,805.7638938483663,988.2640243812024,-182.50013053283612,-132.50013053283612
Hyundai Ioniq 5/6,77.4,True,1653.6725504096617,545.7119416351884,0.0,18.457080960840248,564.1690225960286,799.9629667877464,-235.79394419171774,-185.79394419171774
Renault 5 E-Tech,52.0,False,2212.5532985286945,730.1425885144693,0.0,15.91800075951891,746.0605892739882,547.075574355845,198.98501491814318,248.98501491814318
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,36.120281402980204,36.120281402980204,991.5322603160803,-955.4119789131,-905.4119789131
Renault 5 E-Tech,52.0,False,1937.308175827812,639.311698023178,0.0,0.0,639.311698023178,563.0296245245232,76.28207349865477,126.28207349865477
Kia EV9,99.8,True,2059.4767135741863,679.6273154794815,0.0,28.225104644095904,707.8524201235774,907.2618710443697,-199.40945092079232,-149.40945092079232
Hyundai Ioniq 5/6,77.4,True,1633.932522153784,539.1977323107487,0.0,11.175588886581401,550.3733211973301,970.4296586843786,-420.0563374870485,-370.0563374870485
Hyundai Ioniq 5/6,77.4,True,2039.6722796767008,673.0918522933113,382.9708915246031,49.018028101432456,1105.080771919347,838.7259887352917,266.35478318405524,316.35478318405524
Hyundai Ioniq 5/6,77.4,True,653.7598597405431,215.74075371437922,681.2927461874972,11.851550186343966,908.8850500882204,966.2665047219509,-57.38145463373053,-7.381454633730527
Kia EV6 (post-24),77.4,True,2619.979186452791,864.593131529421,0.0,24.133083400502844,888.7262149299239,934.0192381361358,-45.29302320621184,4.706976793788158
Hyundai Ioniq 5/6,77.4,True,2218.8526099055466,732.2213612688304,0.0,22.92567746853623,755.1470387373666,853.6561059713194,-98.5090672339528,-48.509067233952806
Renault 5 E-Tech,52.0,False,2358.4010344405806,778.2723413653916,0.0,30.566035299299898,808.8383766646915,597.8019630113552,211.03641365333635,261.03641365333635
Renault 5 E-Tech,52.0,False,1777.3757001081322,586.5339810356836,0.0,36.36027446031242,622.894255495996,528.5262480108797,94.36800748511632,144.36800748511632
Renault 4 E-Tech,52.0,False,0.0,0.0,891.2857856431706,32.257245911357934,923.5430315545285,625.5755295075132,297.9675020470153,347.9675020470153
Nissan Leaf (new),52.0,True,0.0,0.0,827.5807395314062,8.7987433287604,836.3794828601666,917.6612741129172,-81.28179125275062,-31.281791252750622
Kia EV9,99.8,True,2522.5810091222643,832.4517330103472,732.6952692563771,28.756341556665724,1593.90334382339,827.6914841745787,766.2118596488114,816.2118596488114
Renault 5 E-Tech,52.0,False,2019.7116015344336,666.5048285063631,0.0,40.89212269018362,707.3969511965468,654.2039337964704,53.193017400076315,103.19301740007631
Renault 4 E-Tech,52.0,False,1312.7166730292913,433.19650209966613,0.0,14.911746965133833,448.10824906479996,548.5424111989532,-100.43416213415327,-50.43416213415327
VW ID.7 (77 kWh),77.0,True,2172.598878095052,716.9576297713672,466.6385753178347,18.95087810739306,1202.547083196595,786.0450392333314,416.50204396326353,466.50204396326353
Kia EV9,99.8,True,0.0,0.0,834.0761361538741,35.42844678155656,869.5045829354307,806.0446869987838,63.45989593664683,113.45989593664683
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,775.8347605641886,7.7154379261708055,783.5501984903594,857.5331080047368,-73.98290951437741,-23.98290951437741
Renault 5 E-Tech,52.0,False,794.7582946027533,262.27023721890856,468.78661507455485,33.65986361907794,764.7167159125413,581.3574867434752,183.3592291690661,233.3592291690661
Renault 5 E-Tech,52.0,False,724.845192957511,239.19891367597864,0.0,33.56078636553691,272.75970004151554,576.0922440281392,-303.3325439866237,-253.3325439866237
Nissan Leaf (new),52.0,True,2479.9551759622314,818.3852080675364,0.0,6.8970678754466554,825.282275942983,785.2129069820566,40.069368960926454,90.06936896092645
Hyundai Ioniq 5/6,77.4,True,2883.7265641476297,951.6297661687179,0.0,32.43884140697961,984.0686075756975,879.156004508548,104.91260306714946,154.91260306714946
Renault 5 E-Tech,52.0,False,1592.8689514571538,525.6467539808608,173.02374799969303,22.866489760146568,721.5369917407004,524.0441992296079,197.4927925110925,247.4927925110925
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1282.9564086746236,17.03817084377796,1299.9945795184017,834.4796668242518,465.51491269414987,515.5149126941499
Kia EV6 (post-24),77.4,True,1889.2491506102658,623.4522197013878,0.0,36.70948399435095,660.1617036957388,857.1337928713232,-196.97208917558441,-146.97208917558441
Renault 5 E-Tech,52.0,False,1593.4950002704477,525.8533500892478,0.0,12.21782767728946,538.0711777665373,550.47706230738,-12.405884540842749,37.59411545915725
VW ID.7 (77 kWh),77.0,True,2496.5288982569364,823.854536424789,0.0,27.93278066613929,851.7873170909282,934.771753743639,-82.98443665271077,-32.98443665271077
Kia EV9,99.8,True,1909.0783573433894,629.9958579233186,0.0,29.455357598133485,659.451215521452,955.2246721449119,-295.7734566234599,-245.77345662345988
Kia EV9,99.8,True,2815.7104058068576,929.1844339162631,0.0,32.575056479949595,961.7594903962126,900.4293089122172,61.33018148399549,111.33018148399549
Hyundai Ioniq 5/6,77.4,True,2130.4494433350046,703.0483163005515,0.0,45.219825107215364,748.2681414077668,811.5236078611885,-63.255466453421604,-13.255466453421604
Kia EV6 (post-24),77.4,True,1869.748322553935,617.0169464427986,0.0,32.95238174664872,649.9693281894473,813.4844071409012,-163.51507895145392,-113.51507895145392
Kia EV6 (post-24),77.4,True,0.0,0.0,1930.106149067496,27.813889880704505,1957.9200389482005,865.2883509397176,1092.6316880084828,1142.6316880084828
Kia EV6 (post-24),77.4,True,0.0,0.0,1025.795048997323,16.559299899602156,1042.354348896925,833.0594830710888,209.29486582583627,259.29486582583627
Renault 5 E-Tech,52.0,False,1327.0509220501326,437.9268042765438,0.0,36.40912309271134,474.33592736925516,611.2473863742523,-136.91145900499714,-86.91145900499714
Hyundai Ioniq 5/6,77.4,True,2296.180967011927,757.739719113936,0.0,33.317238178498386,791.0569572924344,833.5061790670858,-42.44922177465139,7.550778225348608
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,11.403499605801075,11.403499605801075,571.0723249840937,-559.6688253782926,-509.6688253782926
Hyundai Ioniq 5/6,77.4,True,2706.933876732105,893.2881793215947,0.0,21.593059240078503,914.8812385616732,961.5722012934768,-46.690962731803666,3.3090372681963345
Hyundai Ioniq 5/6,77.4,True,2063.839379544493,681.0669952496828,0.0,12.017501832781528,693.0844970824643,936.9252972343938,-243.84080015192956,-193.84080015192956
Renault 5 E-Tech,52.0,False,2785.603435984726,919.2491338749595,60.61568780412472,31.50928783689593,1011.3741095159802,494.0909808717855,517.2831286441947,567.2831286441947
Renault 5 E-Tech,52.0,False,1820.2118520439378,600.6699111744995,328.876991056998,24.539392702433915,954.0862949339314,542.7275229714862,411.3587719624452,461.3587719624452
Kia EV6 (post-24),77.4,True,868.7865427149915,286.6995590959472,678.058124629143,32.39513595934813,997.1528196844383,881.4031518246836,115.74966785975471,165.7496678597547
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,21.20364997164564,21.20364997164564,564.0700063326809,-542.8663563610353,-492.8663563610353
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,28.77073000177493,28.77073000177493,871.3828169882752,-842.6120869865002,-792.6120869865002
Kia EV6 (post-24),77.4,True,0.0,0.0,661.1598413947456,30.309014892242306,691.468856286988,814.6558369659564,-123.18698067896844,-73.18698067896844
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1630.7836024025198,33.88378599491749,1664.6673883974372,868.5549241721068,796.1124642253304,846.1124642253304
Kia EV6 (post-24),77.4,True,2749.5803575010577,907.3615179753491,519.845259979909,26.232609006908355,1453.4393869621665,891.691119050012,561.7482679121545,611.7482679121545
Renault 5 E-Tech,52.0,False,2518.717239337869,831.1766889814969,0.0,8.885427699161873,840.0621166806587,647.6998660150322,192.36225066562656,242.36225066562656
Nissan Leaf (new),52.0,True,0.0,0.0,249.78277242429576,39.660771913385915,289.44354433768166,994.0,-704.5564556623183,-654.5564556623183
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,40.158640319320455,40.158640319320455,994.0,-953.8413596806795,-903.8413596806795
VW ID.7 (77 kWh),77.0,True,1293.0180034012437,426.69594112241043,439.3466893934108,46.57762649710519,912.6202570129263,839.2713203870004,73.34893662592594,123.34893662592594
Renault 5 E-Tech,52.0,False,1631.6268983557422,538.436876457395,0.0,11.07217388730615,549.5090503447011,635.4193018532495,-85.91025150854841,-35.91025150854841
Hyundai Ioniq 5/6,77.4,True,1853.116036647707,611.5282920937433,0.0,16.73021033264638,628.2585024263897,845.9979559204836,-217.73945349409394,-167.73945349409394
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,10.223833172173979,10.223833172173979,920.1342777597065,-909.9104445875325,-859.9104445875325
Nissan Leaf (new),52.0,True,1582.856517658518,522.342650827311,0.0,0.0,522.342650827311,914.9954360037761,-392.65278517646516,-342.65278517646516
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,37.82212207733882,37.82212207733882,797.876024217162,-760.0539021398232,-710.0539021398232
Hyundai Ioniq 5/6,77.4,True,3260.7951643425968,1076.062404233057,0.0,3.341011479728312,1079.4034157127853,968.8807559927836,110.52265972000168,160.52265972000168
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,34.86935075872309,34.86935075872309,689.5,-654.630649241277,-604.630649241277
Hyundai Ioniq 5/6,77.4,True,2090.086685876651,689.7286063392947,0.0,4.226577597341116,693.9551839366359,843.9649311073929,-150.009747170757,-100.00974717075701
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,0.0,0.0,892.5700887268595,-892.5700887268595,-842.5700887268595
Hyundai Ioniq 5/6,77.4,True,3284.692257736885,1083.948445053172,0.0,18.72023885487324,1102.6686839080453,994.0,108.6686839080453,158.6686839080453
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,31.477647012084553,31.477647012084553,615.5717993879077,-584.0941523758232,-534.0941523758232
VW ID.7 (77 kWh),77.0,True,2680.4610357470415,884.5521417965238,428.7937368733798,0.0,1313.3458786699036,882.4839288264142,430.86194984348947,480.86194984348947
VW ID.7 (77 kWh),77.0,True,2775.601490796813,915.9484919629483,476.36972471656657,16.830703875160232,1409.1489205546752,903.2221636965551,505.92675685812014,555.9267568581201
Renault 5 E-Tech,52.0,False,1627.9558110150613,537.2254176349702,273.4862248363097,2.4355724012309876,813.1472148725109,580.46950274839,232.67771212412083,282.67771212412083
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,35.47599618798015,35.47599618798015,956.4536916760131,-920.977695488033,-870.977695488033
Renault 5 E-Tech,52.0,False,1487.6579378605775,490.9271194939906,0.0,24.851249529114448,515.778369023105,669.300185032319,-153.52181600921392,-103.52181600921392
Kia EV9,99.8,True,992.2876909488183,327.45493801311005,0.0,25.297735289705262,352.7526733028153,816.0019299282446,-463.2492566254293,-413.2492566254293
Renault 5 E-Tech,52.0,False,1863.7522213682098,615.0382330515092,0.0,38.24480586453077,653.28303891604,459.5,193.78303891604003,243.78303891604003
Kia EV6 (post-24),77.4,True,2631.853990759947,868.5118169507825,756.6965638624506,21.596656177610623,1646.8050369908437,813.1527607177007,833.652276273143,883.652276273143
Kia EV9,99.8,True,2386.4704758994317,787.5352570468125,0.0,31.571195891469806,819.1064529382822,780.8151914032701,38.291261535012154,88.29126153501215
Kia EV9,99.8,True,0.0,0.0,1959.2456245763376,49.1602834590688,2008.4059080354064,882.4564724927995,1125.9494355426068,1175.9494355426068
Renault 5 E-Tech,52.0,False,1537.089362592619,507.2394896555643,0.0,25.551654048859902,532.7911437044241,590.6349794936384,-57.84383578921427,-7.843835789214268
Nissan Leaf (new),52.0,True,0.0,0.0,1201.6080356867317,0.0,1201.6080356867317,895.8367282231447,305.77130746358694,355.77130746358694
Renault 5 E-Tech,52.0,False,1115.636115268946,368.1599180387522,403.07738267766945,31.850919497798785,803.0882202142205,459.5,343.58822021422054,393.58822021422054
Renault 5 E-Tech,52.0,False,2120.795511231344,699.8625187063435,0.0,12.315275854413857,712.1777945607573,673.9764822355406,38.20131232521669,88.20131232521669
Kia EV6 (post-24),77.4,True,0.0,0.0,0.0,18.688199912038016,18.688199912038016,826.3106318197554,-807.6224319077173,-757.6224319077173
Hyundai Ioniq 5/6,77.4,True,1120.264854334384,369.6874019303467,871.5689659003117,14.833998797354507,1256.0903666280128,843.7425319979586,412.3478346300542,462.3478346300542
VW ID.7 (77 kWh),77.0,True,2117.311733376819,698.7128720143503,0.0,27.907556498818384,726.6204285131687,885.4155346624972,-158.7951061493285,-108.79510614932849
VW ID.7 (77 kWh),77.0,True,1861.0275775944494,614.1391006061683,0.0,22.634553868241326,636.7736544744097,907.8275485421702,-271.05389406776055,-221.05389406776055
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1926.7802184151517,22.226224985474467,1949.0064434006263,879.7368081185072,1069.269635282119,1119.269635282119
Nissan Leaf (new),52.0,True,1198.8662188965648,395.6258522358664,0.0,34.605838625475634,430.23169086134203,908.3938016259169,-478.1621107645749,-428.1621107645749
Renault 5 E-Tech,52.0,False,2236.1940339283888,737.9440311963683,0.0,21.444789391195,759.3888205875633,562.446482983213,196.9423376043503,246.9423376043503
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,553.7061599127923,27.581975590195896,581.2881355029881,974.8231947949332,-393.5350592919451,-343.5350592919451
Renault 5 E-Tech,52.0,False,1158.1871857771864,382.2017713064715,0.0,43.145128814460065,425.3469001209316,459.5,-34.15309987906841,15.846900120931593
Nissan Leaf (new),52.0,True,1201.9031300628326,396.62803292073477,0.0,45.39516074046692,442.0231936612017,865.0014022606514,-422.9782085994497,-372.9782085994497
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,53.87282119444807,53.87282119444807,689.5,-635.6271788055519,-585.6271788055519
Renault 5 E-Tech,52.0,False,1834.2528324842908,605.303434719816,0.0,46.609566788610756,651.9130015084268,545.2957274047438,106.61727410368292,156.61727410368292
Hyundai Ioniq 5/6,77.4,True,1165.0106072042777,384.4535003774117,818.3143698511325,2.583770009621725,1205.3516402381658,836.2347977029507,369.11684253521514,419.11684253521514
Renault 4 E-Tech,52.0,False,1183.4173581406142,390.52772818640267,137.318355358758,13.772638243948302,541.618721789109,546.2010349257089,-4.582313136599851,45.41768686340015
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,34.53842696140219,34.53842696140219,939.0666092131738,-904.5281822517717,-854.5281822517717
Kia EV9,99.8,True,0.0,0.0,1282.1900569583,32.19129384462342,1314.3813508029234,966.0784779958764,348.30287280704704,398.30287280704704
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,22.10708453418461,22.10708453418461,894.0702681517307,-871.9631836175461,-821.9631836175461
VW ID.7 (77 kWh),77.0,True,1893.518292757807,624.8610366100763,0.0,37.352407103480594,662.2134437135569,828.4902647236966,-166.27682101013966,-116.27682101013966
Hyundai Ioniq 5/6,77.4,True,3122.766688668474,1030.5130072605966,0.0,9.774877154133247,1040.28788441473,793.6510979631405,246.6367864515894,296.6367864515894
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,35.83066280173114,35.83066280173114,830.5998099425015,-794.7691471407703,-744.7691471407703
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,40.279703722805635,40.279703722805635,823.1782009407623,-782.8984972179567,-732.8984972179567
Kia EV6 (post-24),77.4,True,1787.4307169671583,589.8521365991622,229.63279204341384,0.5423099004899989,820.027238543066,989.0368740817888,-169.00963553872282,-119.00963553872282
Hyundai Ioniq 5/6,77.4,True,690.4374243553092,227.84435003725204,0.0,26.609395239844545,254.45374527709657,852.9772465436942,-598.5235012665976,-548.5235012665976
Renault 5 E-Tech,52.0,False,1819.6580365895804,600.4871520745615,0.0,28.71503245137707,629.2021845259386,495.74532176492784,133.45686276101077,183.45686276101077
Kia EV9,99.8,True,0.0,0.0,940.1609294807305,10.009553391608911,950.1704828723394,764.0,186.17048287233945,236.17048287233945
Renault 5 E-Tech,52.0,False,1992.677760188281,657.5836608621328,246.07801715905566,5.31346916669626,908.9751471878847,587.7713934831105,321.20375370477416,371.20375370477416
Nissan Leaf (new),52.0,True,2254.500799782629,743.9852639282677,411.5491070436705,28.75946806112882,1184.2938390330671,863.3902265242766,320.9036125087905,370.9036125087905
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,32.76253024604094,32.76253024604094,625.1074391795577,-592.3449089335168,-542.3449089335168
Renault 5 E-Tech,52.0,False,1248.541278940099,412.01862205023264,222.85911261302107,22.562206436259277,657.439941099513,565.0130695510059,92.42687154850717,142.42687154850717
VW ID.7 (77 kWh),77.0,True,1304.8122708863266,430.5880493924878,522.5493087296761,18.91634749443496,972.0537056165989,884.7611691497672,87.29253646683173,137.29253646683173
Renault 5 E-Tech,52.0,False,1406.0815301963742,464.0069049648035,643.8938536489405,31.710509844224628,1139.6112684579687,631.001069050026,508.6101994079427,558.6101994079427
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,2.813409180465143,2.813409180465143,582.7101353378563,-579.8967261573912,-529.8967261573912
Kia EV6 (post-24),77.4,True,2605.0215694257113,859.6571179104848,0.0,44.81922837702953,904.4763462875143,858.1742958833577,46.3020504041566,96.3020504041566
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,58.337425132057874,58.337425132057874,891.5314877892506,-833.1940626571927,-783.1940626571927
Renault 5 E-Tech,52.0,False,0.0,0.0,658.9029370161574,26.60839412876937,685.5113311449268,630.9376323425216,54.57369880240515,104.57369880240515
Hyundai Ioniq 5/6,77.4,True,2143.491970485232,707.3523502601265,1055.1154619034698,45.232930194349606,1807.700742357946,886.1045545796981,921.5961877782479,971.5961877782479
VW ID.7 (77 kWh),77.0,True,879.3454253538673,290.18399036677624,195.00969480992197,38.471237473116574,523.6649226498148,907.0407100907099,-383.3757874408951,-333.3757874408951
Renault 4 E-Tech,52.0,False,1676.4310504343707,553.2222466433424,466.78818162955,63.20811515295476,1083.2185434258472,487.9034226977072,595.3151207281401,645.3151207281401
Hyundai Ioniq 5/6,77.4,True,1554.857729533512,513.103050746059,817.5861218264963,0.0,1330.6891725725554,798.9086714132018,531.7805011593537,581.7805011593537
Renault 5 E-Tech,52.0,False,2486.2976080587323,820.4782106593817,473.2202671337323,34.7948164550284,1328.4932942481425,591.1179371516039,737.3753570965387,787.3753570965387
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,0.0,0.0,493.6510724502494,-493.6510724502494,-443.6510724502494
Renault 5 E-Tech,52.0,False,2431.1325562287266,802.2737435554798,0.0,10.72970160044452,813.0034451559243,566.9468978504526,246.05654730547167,296.05654730547167
Renault 5 E-Tech,52.0,False,1533.5273396323119,506.06402207866296,0.0,24.017880964015948,530.081903042679,559.9691912154146,-29.88728817273568,20.11271182726432
Kia EV9,99.8,True,2713.5447517446287,895.4697680757275,0.0,19.35724415057347,914.827012226301,897.8097719557314,17.017240270569573,67.01724027056957
Renault 5 E-Tech,52.0,False,2100.822103141097,693.271294036562,358.406034410278,42.880948155474776,1094.5582766023147,632.3115970476949,462.24667955461973,512.2466795546197
Hyundai Ioniq 5/6,77.4,True,1215.9792844762565,401.2731638771646,0.0,51.637349122699796,452.9105129998644,859.9896816407539,-407.0791686408895,-357.0791686408895
Kia EV9,99.8,True,1733.743148436937,572.1352389841892,528.7606735583078,31.713082512847443,1132.6089950553444,812.0207195779365,320.58827547740793,370.58827547740793
Kia EV6 (post-24),77.4,True,0.0,0.0,594.9526423663511,63.82433420769617,658.7769765740474,845.613814036106,-186.8368374620586,-136.8368374620586
Renault 5 E-Tech,52.0,False,1355.6746853327038,447.3726461597923,0.0,7.077513761153922,454.4501599209462,613.2211405682704,-158.77098064732417,-108.77098064732417
VW ID.7 (77 kWh),77.0,True,1539.4560117627966,508.0204838817229,0.0,11.027678777200698,519.0481626589236,861.9230932662289,-342.87493060730526,-292.87493060730526
Kia EV9,99.8,True,1231.5921782854234,406.42541883418977,1544.4287658879862,8.213399315226539,1959.0675840374024,852.7490603192889,1106.3185237181135,1156.3185237181135
Kia EV9,99.8,True,0.0,0.0,2159.7574593538443,40.73221147720205,2200.489670831046,929.2706690201906,1271.2190018108556,1321.2190018108556
Renault 5 E-Tech,52.0,False,0.0,0.0,304.98774965924423,44.04914963189483,349.03689929113904,647.5791303876433,-298.5422310965043,-248.54223109650428
Renault 5 E-Tech,52.0,False,1459.978499823925,481.79290494189524,435.0643011920468,2.070696816655494,918.9279029505976,530.6061481775132,388.3217547730844,438.3217547730844
Nissan Leaf (new),52.0,True,1669.2997019269621,550.8689016358975,0.0,12.320779935073672,563.1896815709712,881.0982465502727,-317.90856497930156,-267.90856497930156
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,0.0,21.60351423718403,21.60351423718403,785.7640394594428,-764.1605252222587,-714.1605252222587
Hyundai Ioniq 5/6,77.4,True,1795.535588772953,592.5267442950745,0.0,16.159997307985517,608.68674160306,810.0757570288602,-201.38901542580015,-151.38901542580015
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,1199.6373453717342,15.608639224511162,1215.2459845962453,816.6572471664207,398.5887374298246,448.5887374298246
Kia EV6 (post-24),77.4,True,2024.651638286182,668.1350406344401,0.0,20.7105716765309,688.845612310971,821.4134300921162,-132.5678177811452,-82.56781778114521
Nissan Leaf (new),52.0,True,0.0,0.0,0.0,10.645763111759097,10.645763111759097,912.0967933167683,-901.4510302050091,-851.4510302050091
Renault 5 E-Tech,52.0,False,0.0,0.0,481.4885550842694,40.45127812977851,521.9398332140479,570.8785874945845,-48.938754280536614,1.0612457194633862
Nissan Leaf (new),52.0,True,1888.3062066440218,623.1410481925273,432.5450834723954,49.68885832759781,1105.3749899925206,844.3131797156769,261.06181027684363,311.06181027684363
Renault 5 E-Tech,52.0,False,0.0,0.0,563.7903774145724,3.569136150178367,567.3595135647507,459.5,107.85951356475073,157.85951356475073
Kia EV6 (post-24),77.4,True,933.0755467511061,307.91493042786504,0.0,29.71554727529248,337.6304777031575,940.5576625254546,-602.927184822297,-552.927184822297
Kia EV6 (post-24),77.4,True,2077.839475809832,685.6870270172446,0.0,34.69386368049852,720.3808906977432,994.0,-273.6191093022568,-223.6191093022568
Renault 5 E-Tech,52.0,False,2515.035392767367,829.9616796132311,120.0048745457,11.216446004712962,961.183000163644,537.7318396220596,423.4511605415844,473.4511605415844
Renault 5 E-Tech,52.0,False,690.6526218992276,227.9153652267451,0.0,0.0,227.9153652267451,536.8044044153955,-308.88903918865043,-258.88903918865043
Hyundai Ioniq 5/6,77.4,True,0.0,0.0,937.092295725521,22.28864710375759,959.3809428292786,815.8499480065591,143.53099482271955,193.53099482271955
Renault 4 E-Tech,52.0,False,1786.3499629201308,589.4954877636432,0.0,16.264546781303142,605.7600345449463,483.91161674323376,121.84841780171251,171.84841780171251
Kia EV6 (post-24),77.4,True,1591.7300639018035,525.2709210875952,0.0,18.84266902667925,544.1135901142744,939.210996889709,-395.0974067754346,-345.0974067754346
Nissan Leaf (new),52.0,True,1575.5421471767554,519.9289085683293,0.0,33.92819615628926,553.8571047246186,968.7769486069068,-414.9198438822882,-364.9198438822882
VW ID.7 (77 kWh),77.0,True,1331.2565372379122,439.31465728851106,794.6817375095176,42.76864131965686,1276.7650361176854,919.3395471680024,357.4254889496831,407.4254889496831
Hyundai Ioniq 5/6,77.4,True,1889.4600675948843,623.5218223063118,0.0,65.1311705910015,688.6529928973133,820.6725027783817,-132.01950988106842,-82.01950988106842
VW ID.7 (77 kWh),77.0,True,0.0,0.0,0.0,31.029710575903668,31.029710575903668,893.7833233295081,-862.7536127536044,-812.7536127536044
Renault 5 E-Tech,52.0,False,1403.3039789189902,463.0903130432668,0.0,23.871562588272973,486.9618756315398,539.0886498994217,-52.126774267881956,-2.126774267881956
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,5.087742600714166,5.087742600714166,640.523625706461,-635.4358831057468,-585.4358831057468
VW ID.7 (77 kWh),77.0,True,0.0,0.0,520.2374746705495,32.76211087836949,552.9995855489191,949.990153354569,-396.9905678056499,-346.9905678056499
VW ID.7 (77 kWh),77.0,True,2817.9346677609124,929.9184403611011,0.0,28.052155081500953,957.9705954426021,778.6927673565966,179.27782808600546,229.27782808600546
Renault 5 E-Tech,52.0,False,1206.8709616745707,398.26741735260833,0.0,23.019124209590416,421.28654156219875,570.8288727240206,-149.54233116182183,-99.54233116182183
Kia EV6 (post-24),77.4,True,2730.808761945048,901.1668914418659,0.0,27.243306508016197,928.4101979498821,958.3888403640703,-29.978642414188243,20.021357585811757
Kia EV6 (post-24),77.4,True,2338.152491817003,771.590322299611,330.3681411594027,0.0,1101.9584634590137,824.6032413426972,277.35522211631655,327.35522211631655
VW ID.7 (77 kWh),77.0,True,3053.8057011991737,1007.7558813957273,0.0,0.0,1007.7558813957273,918.832654354125,88.92322704160233,138.92322704160233
Kia EV6 (post-24),77.4,True,1588.0474338724885,524.0556531779212,787.145823841702,42.0602783212049,1353.2617553408281,896.5518534457342,456.70990189509394,506.70990189509394
Hyundai Ioniq 5/6,77.4,True,2111.2535045603813,696.7136565049259,0.0,0.0,696.7136565049259,933.9170153328471,-237.2033588279212,-187.2033588279212
Hyundai Ioniq 5/6,77.4,True,3039.5132596384356,1003.0393756806837,0.0,4.224221698711742,1007.2635973793955,764.0,243.2635973793955,293.2635973793955
Hyundai Ioniq 5/6,77.4,True,2024.8460222004596,668.1991873261517,0.0,8.30295438555385,676.5021417117056,847.3520460887299,-170.84990437702436,-120.84990437702436
Kia EV6 (post-24),77.4,True,3035.8422273937786,1001.827935039947,679.3784860235485,31.140498061334373,1712.3469191248298,870.7468447456865,841.6000743791433,891.6000743791433
VW ID.7 (77 kWh),77.0,True,2756.431945845311,909.6225421289527,0.0,60.97559657358085,970.5981387025336,978.7210829499618,-8.122944247428222,41.87705575257178
Hyundai Ioniq 5/6,77.4,True,2506.028420485748,826.9893787602969,0.0,24.331046635894015,851.3204253961909,833.0443281575896,18.276097238601324,68.27609723860132
Renault 5 E-Tech,52.0,False,1412.1770744187138,466.01843455817556,0.0,14.587306769004014,480.60574132717954,639.4990857493409,-158.89334442216136,-108.89334442216136
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,45.51971754654691,45.51971754654691,637.2887170259075,-591.7689994793607,-541.7689994793607
Kia EV9,99.8,True,2021.559142492887,667.1145170226528,1155.616234347281,8.704052708987732,1831.4348040789216,845.1627883797561,986.2720156991655,1036.2720156991654
VW ID.7 (77 kWh),77.0,True,0.0,0.0,357.5040116826415,36.542224418577206,394.0462361012187,866.8974304695372,-472.8511943683185,-422.8511943683185
Renault 5 E-Tech,52.0,False,2027.2659515202229,668.9977640016735,417.0666493788863,31.26084488488448,1117.3252582654445,521.8476327556864,595.4776255097581,645.4776255097581
Renault 5 E-Tech,52.0,False,0.0,0.0,0.0,14.819427848378652,14.819427848378652,638.4865067057632,-623.6670788573846,-573.6670788573846
