driver,annual_kWh,sessions,cost_unc,cost_po,cost_smart,peak_unc,peak_po,peak_smart,savings_po_eur,savings_smart_eur,savings_po_pct,savings_smart_pct,peak_drop_smart_pct
17,2524.1348021435083,90,822.9046939076011,632.8098748866867,638.9394944290831,11.0,1.5083946369157448,0.28381642512077293,190.09481902091443,183.965199478518,23.100465999074615,22.355590002160604,97.41985068072024
18,2911.501250594852,92,866.747556029075,740.153578910427,748.6192424015219,11.0,1.4803905738607188,0.28702156719889144,126.59397711864801,118.1283136275531,14.605634159342404,13.6289179941559,97.39071302546462
19,2968.2854484173495,132,922.9303891749616,728.9837581275717,761.3018440726013,11.0,0.3700610956618424,0.23404204411357257,193.94663104738993,161.62854510236036,21.014220933906543,17.512539081831026,97.87234505351297
20,3404.023740111977,88,1080.9322395560162,863.8364545534346,894.6862731955868,11.0,1.6027925883870788,1.8581405072852653,217.09578500258158,186.2459663604294,20.084125263185033,17.230124104442325,83.10781357013394
21,2825.2156485598757,81,832.4280804358324,711.4796257083939,739.1293083987377,11.0,1.2222222222222223,0.654186795491143,120.9484547274385,93.29877203709464,14.529598120250078,11.208027964199193,94.05284731371688
22,3737.2386786377906,120,1152.7332251814862,936.5412426384582,985.4242826554275,11.0,1.4666666666666666,0.44095078773500684,216.19198254302796,167.30894252605867,18.754728138333196,14.514107763287345,95.9913564751363
23,3319.9702291472786,100,1003.2681374019381,836.2275331672442,860.652143931517,11.0,1.65,0.6499385167172066,167.0406042346939,142.61599347042113,16.649647089088468,14.215142308788886,94.09146802984357
24,3274.0442581967864,113,880.7598456965226,830.1362803359946,853.6017461497106,0.0,0.0,0.0,50.623565360528005,27.158099546811968,5.747714954068311,3.0834852064963063,
25,2397.851866012345,89,768.0995700980751,608.1499641996988,617.8482424205962,11.0,0.7366805346974062,0.29568611369635533,159.94960589837626,150.2513276774789,20.8240717903218,19.56143884552546,97.31194442094223
26,3077.0088555156217,94,827.1657031345877,778.2396771470372,785.795957403545,0.0,0.0,0.0,48.926025987550474,41.36974573104271,5.91490021916319,5.001385523392701,
27,2264.372125355778,112,601.5695802373552,560.8190262533371,574.5265879751244,0.0,0.0,0.0,40.7505539840181,27.042992262230882,6.77403833617045,4.495405544203349,
28,2579.2070902577275,132,721.2464943513824,646.6446863541203,655.3028855595593,11.0,0.0,0.32938076416337275,74.60180799726209,65.94360879182307,10.3434551961811,9.14300579736283,97.00562941669662
29,2996.3047089485003,110,903.5519784558395,771.5485154032408,761.6723452928933,11.0,0.4841298026086508,0.2294209600112738,132.0034630525987,141.87963316294622,14.609393394079131,15.702431796499075,97.91435490898841
30,3169.7516400762634,120,968.3819577354354,801.6227514751371,811.1960054180502,11.0,0.6711518478951659,0.43157581527495714,166.75920626029836,157.18595231738527,17.220395829169032,16.23181339364946,96.0765834975004
31,3539.49072978192,119,1090.6268506289189,877.1658688104994,902.934901701377,11.0,1.5794144471135356,0.351429286737279,213.46098181841944,187.69194892754183,19.572320422454794,17.20954777697869,96.80518830238837
32,2656.4279346847143,99,757.502941087963,670.5601505951821,675.4005698840799,11.0,0.6901717523808252,0.29918752744839694,86.94279049278089,82.10237120388308,11.47755154163618,10.838554776561477,97.28011338683275
33,2933.9196812357654,100,911.4228185996197,732.5469924758552,752.5757211121173,11.0,0.11,0.3016304347826086,178.87582612376457,158.84709748750242,19.625998216569034,17.428474934560818,97.25790513833992
35,2573.2796268994066,80,753.712662857474,654.0982259352755,671.5316454504928,11.0,0.9870379801119915,0.5196189949209677,99.61443692219848,82.18101740698125,13.216500376223003,10.903494323077542,95.27619095526393
36,2347.529161675325,132,690.9740601382229,588.1719868688058,594.9301915951481,11.0,0.0,0.24085968379446637,102.80207326941706,96.04386854307472,14.877848417182618,13.899779178955294,97.8103665109594
